annotator ID,talk__id,speaker__name,url_webpage,url_video,identify_accent,rate_accent,rater_confidence,speaker_race,speaker_gender,notes
Ellen,65962,Refik Anadol,https://www.ted.com/talks/refik_anadol_art_in_the_age_of_machine_intelligence,https://py.tedcdn.com/consus/projects/00/39/44/002/products/2020-refik-anadol-002-fallback-65d25f6b90d78663a4a135869e000fa4-1200k.mp4,middle eastern,4,4,white/european,male,speaker states he grew up in istanbul
Ellen,36,Robert Neuwirth,https://www.ted.com/talks/robert_neuwirth_the_hidden_world_of_shadow_cities,https://py.tedcdn.com/consus/projects/00/11/63/001/products/2005g-robert-neuwirth-001-fallback-f8d20604199c4d50315097c10cb9ae02-1200k.mp4,us american,5,5,white/european,male,
Ellen,2578,Julia Bacha,https://www.ted.com/talks/julia_bacha_how_women_wage_conflict_without_violence,https://py.tedcdn.com/consus/projects/00/26/65/003/products/2016t-julia-bacha-003-fallback-a3e5d90d38856f71417af0321aa4e632-1200k.mp4,eastern european,4,2,white/european,female,help
Ellen,1235,Danielle de Niese,https://www.ted.com/talks/danielle_de_niese_a_flirtatious_aria,https://py.tedcdn.com/consus/projects/00/08/46/004/products/2011g-danielle-de-niese-004-fallback-52c502dc9f6a67018ef91d4dc50b04cd-1200k.mp4,non-english,N/A,N/A,white/european,female,speaker is singing the whole time 
Ellen,1499,Cesar Harada,https://www.ted.com/talks/cesar_harada_a_novel_idea_for_cleaning_up_oil_spills,https://py.tedcdn.com/consus/projects/00/16/17/005/products/2012s-cesar-harada-005-fallback-3eb8ff7d599bc94a33cc845077141bba-1200k.mp4,northern/western european,3,4,white/european,male,sounds french
Ellen,828,Catherine Mohr,https://www.ted.com/talks/catherine_mohr_the_tradeoffs_of_building_green,https://py.tedcdn.com/consus/projects/00/11/43/006/products/2010u-catherine-mohr-006-fallback-e69b5bd595e693ea270ef3ba7a033eb5-1200k.mp4,us american,5,5,white/european,female,
Ellen,2636,Ryan Gravel,https://www.ted.com/talks/ryan_gravel_how_an_old_loop_of_railroads_is_changing_the_face_of_a_city,https://py.tedcdn.com/consus/projects/00/27/08/005/products/2016s-ryan-gravel-005-fallback-73cddc780daace998688abf1d0e9274a-1200k.mp4,us american,5,5,white/european,male,
Ellen,561,Yann Arthus-Bertrand,https://www.ted.com/talks/yann_arthus_bertrand_a_wide_angle_view_of_fragile_earth,https://py.tedcdn.com/consus/projects/00/14/59/020/products/2009-yann-arthus-bertrand-020-fallback-7d008ef03737f9aedda328e8ebbd4329-1200k.mp4,northern/western european,2,5,white/european,male,speaker implies he's a french
Ellen,662,Paul Debevec,https://www.ted.com/talks/paul_debevec_animating_a_photo_real_digital_face,https://py.tedcdn.com/consus/projects/00/08/50/006/products/2009x-paul-debevec-006-fallback-feb852b4be29cf253e09d40891b8a328-1200k.mp4,us american,5,5,white/european,male,
Ellen,581,Qi Zhang,https://www.ted.com/talks/qi_zhang_an_electrifying_organ_performance,https://py.tedcdn.com/consus/projects/00/14/32/003/products/2009x-qi-zhang-003-fallback-de5b4736d88c3a74d3cd9cda217ef415-1200k.mp4,N/A,N/A,N/A,east asian,female,speaker plays the piano the whole time and doesn't speak
Ellen,1873,Stefan Larsson,https://www.ted.com/talks/stefan_larsson_what_doctors_can_learn_from_each_other,https://py.tedcdn.com/consus/projects/00/03/38/005/products/2013-stefan-larsson-005-fallback-3d337ff25275f10112f3cd48a66c146b-1200k.mp4,northern/western european,4,3,white/european,male,sounds somewhat british
Ellen,90,Neil Gershenfeld,https://www.ted.com/talks/neil_gershenfeld_unleash_your_creativity_in_a_fab_lab,https://py.tedcdn.com/consus/projects/00/15/90/001/products/2006-neil-gershenfeld-001-fallback-a0ec069327f014ecc81ac109944d3f48-1200k.mp4,us american,5,5,white/european,male,
Ellen,1217,Edward Tenner,https://www.ted.com/talks/edward_tenner_unintended_consequences,https://py.tedcdn.com/consus/projects/00/13/57/005/products/2011-edward-tenner-005-fallback-67156966201654562d851d8c9711707c-1200k.mp4,us american,5,5,white/european,male,
Ellen,1919,Dan Berkenstock,https://www.ted.com/talks/dan_berkenstock_the_world_is_one_big_dataset_now_how_to_photograph_it,https://py.tedcdn.com/consus/projects/00/03/09/011/products/2013-dan-berkenstock-011-fallback-59ac2e4e3988c2b293d85c5e91854fe5-1200k.mp4,us american,5,5,white/european,male,
Ellen,1172,Onyx Ashanti,https://www.ted.com/talks/onyx_ashanti_this_is_beatjazz,https://py.tedcdn.com/consus/projects/00/07/27/014/products/2011s-onyx-ashanti-014-fallback-f8e55d8b759b83e36fb3fc4aeb7f205a-1200k.mp4,N/A,N/A,N/A,black/african american,male,speaker is performing the whole time 
Ellen,1892,Toni Griffin,https://www.ted.com/talks/toni_griffin_a_new_vision_for_rebuilding_detroit,https://py.tedcdn.com/consus/projects/00/21/04/003/products/2013z-toni-griffin-003-fallback-aa0b3b7d233c32d59b57f201badacbeb-1200k.mp4,us american,5,5,black/african american,female,
Ellen,66987,Nathan D. Horowitz,https://www.ted.com/talks/nathan_d_horowitz_the_myth_of_the_stolen_eyeballs,https://py.tedcdn.com/consus/projects/00/48/24/002/products/2020e-nathan-d-horowitz-siekopai-myth-002-fallback-fe2c06b308d88f27f836d4da8108a7c0-1200k.mp4,british and australian,3,5,???,male,animation
Ellen,1214,Julia Bacha,https://www.ted.com/talks/julia_bacha_pay_attention_to_nonviolence,https://py.tedcdn.com/consus/projects/00/07/36/002/products/2011g-julia-bacha-002-fallback-7edc80a79118d296efe1dc71028a7d03-1200k.mp4,middle eastern,4,3,white/european,female,help
Ellen,1058,Heather Knight,https://www.ted.com/talks/heather_knight_silicon_based_comedy,https://py.tedcdn.com/consus/projects/00/10/52/011/products/2010w-heather-knight-011-fallback-05e2f15550d6aa9f62e6de6764166065-1200k.mp4,us american,5,5,white/european,female,
Ellen,1543,Hannah Fry,https://www.ted.com/talks/hannah_fry_is_life_really_that_complex,https://py.tedcdn.com/consus/projects/00/35/75/001/products/2012x-hannah-fry-001-fallback-f84601e19044c0bc041e74b67d7add7b-1200k.mp4,british and australian,3,5,white/european,female,
Ellen,82956,Hongqiao Liu,https://www.ted.com/talks/hongqiao_liu_can_china_achieve_its_ambitious_climate_pledges,https://py.tedcdn.com/consus/projects/00/56/16/008/products/2021t-hongqiao-liu-008-fallback-63c403ddb2ad578bc625e2e96de478b7-1200k.mp4,british and australian,3,5,east asian,female,
Ellen,323,Spencer Wells,,,,,,,,no link
Ellen,1442,Karen Bass,https://www.ted.com/talks/karen_bass_unseen_footage_untamed_nature,https://py.tedcdn.com/consus/projects/00/07/46/004/products/2012-karen-bass-004-fallback-e7a3511a6f47623640958993d1347242-1200k.mp4,british and australian,3,5,white/european,female,
Ellen,65856,Jan Stejskal,https://www.ted.com/talks/jan_stejskal_the_last_living_members_of_an_extinct_species,https://py.tedcdn.com/consus/projects/00/47/97/001/products/2020e-jan-stejskal-northern-white-rhinos-001-fallback-8716fded513de29726884af13ab767b3-1200k.mp4,us american,5,5,???,male,animation
Ellen,1601,Georgette Mulheir,https://www.ted.com/talks/georgette_mulheir_the_tragedy_of_orphanages,https://py.tedcdn.com/consus/projects/00/11/51/002/products/2012s-georgette-mulheir-002-fallback-67fd0786e97c72f1d46da79ca71b3ea5-1200k.mp4,british and australian,3,5,white/european,female,
Ellen,723,Bertrand Piccard,https://www.ted.com/talks/bertrand_piccard_my_solar_powered_adventure,https://py.tedcdn.com/consus/projects/00/12/03/011/products/2009g-bertrand-piccard-011-fallback-f820a28a704c6615898784426c69d038-1200k.mp4,northern/western european,3,3,white/european,male,maybe french
Ellen,1522,Noah Wilson-Rich,https://www.ted.com/talks/noah_wilson_rich_every_city_needs_healthy_honey_bees,https://py.tedcdn.com/consus/projects/00/19/13/001/products/2012x-noah-wilson-rich-001-fallback-0edf965aee7414896ed728c5e74586ae-1200k.mp4,us american,5,5,white/european,male,
Ellen,82027,Devin Shuman,https://www.ted.com/talks/devin_shuman_the_genes_you_don_t_get_from_your_parents_but_can_t_live_without,https://py.tedcdn.com/consus/projects/00/56/18/002/products/2021e-devin-shuman-mitochondrial-dna-002-fallback-7af5cd4bd102c6fe38d5a2c7f2f26a87-1200k.mp4,us american,5,5,???,male,animation
Ellen,763,Peter Eigen,https://www.ted.com/talks/peter_eigen_how_to_expose_the_corrupt,https://py.tedcdn.com/consus/projects/00/39/72/005/products/2009x-peter-eigen-005-fallback-c8a3ad91924f3571cf9e81461a48fdca-1200k.mp4,british and australian,3,4,white/european,male,
Ellen,73908,Lisa Krause,https://www.ted.com/talks/lisa_krause_who_were_las_mariposas_and_why_were_they_murdered,https://py.tedcdn.com/consus/projects/00/53/25/001/products/2020e-lisa-krause-the-mirabal-sisters-001-fallback-7b78676b2d3290873e0bcdb79b227f94-1200k.mp4,us american,5,5,???,female,animation
Ellen,174,Norman Foster,https://www.ted.com/talks/norman_foster_my_green_agenda_for_architecture,https://py.tedcdn.com/consus/projects/00/38/00/001/products/2007p-norman-foster-001-fallback-9c886e91e3cb395ae6b2b84e491eb382-1200k.mp4,british and australian,3,5,white/european,male,
Ellen,23875,Ram Neta,https://www.ted.com/talks/ram_neta_how_do_you_know_whom_to_trust,https://py.tedcdn.com/consus/projects/00/47/95/001/products/2013e-ram-neta-appeal-to-authority-001-fallback-e21f6213db9cdea6e18e1e321f7cbce5-1200k.mp4,us american,5,5,???,male,animation
Ellen,37346,Marjan van Aubel,https://www.ted.com/talks/marjan_van_aubel_the_beautiful_future_of_solar_power,https://py.tedcdn.com/consus/projects/00/04/45/004/products/2018x-marjan-van-aubel-004-fallback-d855ee7323b1c153f70718190e9562c3-1200k.mp4,northern/western european,4,3,white/european,female,
Ellen,53297,Risa Wechsler,https://www.ted.com/talks/risa_wechsler_the_search_for_dark_matter_and_what_we_ve_found_so_far,https://py.tedcdn.com/consus/projects/00/22/07/004/products/2019s-risa-wechsler-004-fallback-8c05ecc1b1a67569de6df62f9975c8f7-1200k.mp4,us american,5,5,white/european,female,
Ellen,661,John Gerzema,https://www.ted.com/talks/john_gerzema_the_post_crisis_consumer,https://py.tedcdn.com/consus/projects/00/38/20/011/products/2009x-john-gerzema-011-fallback-403d5363c5934448f6cc9f708e59619e-1200k.mp4,us american,5,5,white/european,male,
Ellen,428,Paul Sereno,https://www.ted.com/talks/paul_sereno_digging_up_dinosaurs,https://py.tedcdn.com/consus/projects/00/12/88/013/products/2005-paul-sereno-013-fallback-d98961a30732d66665c41f0cb7c95b3c-1200k.mp4,us american,5,5,white/european,male,
Ellen,580,Catherine Mohr,https://www.ted.com/talks/catherine_mohr_surgery_s_past_present_and_robotic_future,https://py.tedcdn.com/consus/projects/00/11/44/021/products/2009-catherine-mohr-021-fallback-aa500036cd471fad5a729c2ef043eaf5-1200k.mp4,us american,5,5,white/european,female,
Ellen,315,Louise Leakey,https://www.ted.com/talks/louise_leakey_a_dig_for_humanity_s_origins,https://py.tedcdn.com/consus/projects/00/16/86/011/products/2008-louise-leakey-011-fallback-14a72381acbafd051368e1a1123252fd-1200k.mp4,british and australian,3,5,white/european,female,
Ellen,176,Paul MacCready,https://www.ted.com/talks/paul_maccready_a_flight_on_solar_wings,https://py.tedcdn.com/consus/projects/00/11/02/008/products/2003-paul-maccready-008-fallback-39bceb268c314ee1179e43d3b9362ff3-1200k.mp4,us american,5,5,white/european,male,
Ellen,30303,Andrea M. Henle,https://www.ted.com/talks/andrea_m_henle_how_crispr_lets_you_edit_dna,https://py.tedcdn.com/consus/projects/00/44/07/001/products/2018e-andrea-m-henle-crispr-001-fallback-9a6cdd8dc936e60004d52c12bd3bda2f-1200k.mp4,us american,5,5,???,female,animation
Ellen,1484,Raghava KK,https://www.ted.com/talks/raghava_kk_what_s_your_200_year_plan,https://py.tedcdn.com/consus/projects/00/16/53/004/products/2012s-raghava-kk-004-fallback-6b4255f78e24ece8c68f376b4ebad1a6-1200k.mp4,south asian,3,5,south asian,male,speaker implies he's indian
Ellen,850,Jeremy Jackson,https://www.ted.com/talks/jeremy_jackson_how_we_wrecked_the_ocean,https://py.tedcdn.com/consus/projects/00/19/94/007/products/2010z-jeremy-jackson-007-fallback-53548055fd1b12dc9ad5809801f00fa9-1200k.mp4,us american,5,5,white/european,male,
Ellen,24504,Elizabeth Waters,https://www.ted.com/talks/elizabeth_waters_the_left_brain_vs_right_brain_myth,https://py.tedcdn.com/consus/projects/00/45/79/001/products/2017e-elizabeth-waters-left-brain-right-brain-001-fallback-0bcbc9f0fd5a898916fc80bc54fbc3f7-1200k.mp4,us american,5,5,???,male,animation
Ellen,2374,Jean-Paul Mari,https://www.ted.com/talks/jean_paul_mari_the_chilling_aftershock_of_a_brush_with_death,https://py.tedcdn.com/consus/projects/00/24/58/003/products/2015x-jean-paul-mari-003-fallback-7ac5fe7bdba42062612f622c111b60c7-1200k.mp4,non-english,N/A,N/A,white/european,male,speaker completely presents in french
Ellen,888,Ananda Shankar Jayant,https://www.ted.com/talks/ananda_shankar_jayant_fighting_cancer_with_dance,https://py.tedcdn.com/consus/projects/00/12/92/005/products/2009i-ananda-shankar-jayant-005-fallback-576862e98267058ebd07a9512c73be1c-1200k.mp4,non-english,N/A,N/A,south asian,male,speaker completely presents in a non-english language 
Ellen,81896,Tanya Berger-Wolf,https://www.ted.com/talks/tanya_berger_wolf_how_your_nature_photos_can_help_protect_wild_animals,https://py.tedcdn.com/consus/projects/00/56/27/003/products/2021x-tanya-berger-wolf-003-fallback-10c34f30c53ba8962b76511424c44b67-1200k.mp4,us american,5,5,white/european,female,
Ellen,1971,David Sengeh,https://www.ted.com/talks/david_sengeh_the_sore_problem_of_prosthetic_limbs,https://py.tedcdn.com/consus/projects/00/23/06/004/products/2014u-david-sengeh-004-fallback-d343e401db99de99f8a3ca9106cfaa2b-1200k.mp4,african,3,5,black/african american,male,speaker states he's born in sierra leone
Ellen,83167,Richard Thompson Ford,https://www.ted.com/talks/richard_thompson_ford_a_tailored_history_of_who_wears_what_and_why,https://py.tedcdn.com/consus/projects/00/56/82/003/products/2021s-richard-thompson-ford-003-fallback-d1ae3870aeb191b383d99d7a5087890d-1200k.mp4,us american,5,5,black/african american,male,
Ellen,70362,Merve Emre,https://www.ted.com/talks/merve_emre_how_do_personality_tests_work,https://py.tedcdn.com/consus/projects/00/52/98/001/products/2019e-merve-emre-personality-tests-001-fallback-c91d0c4a08750dff75bdb8d6f3d1740c-1200k.mp4,british and australian,3,5,???,female,animation
Ellen,1532,Becci Manson,https://www.ted.com/talks/becci_manson_re_touching_lives_through_photos,https://py.tedcdn.com/consus/projects/00/11/08/004/products/2012g-becci-manson-004-fallback-1fdd835c0b03ac484c58bb57c297d01d-1200k.mp4,british and australian,3,5,white/european,female,
Ellen,32249,Iseult Gillespie,https://www.ted.com/talks/iseult_gillespie_why_should_you_read_shakespeare_s_the_tempest,https://py.tedcdn.com/consus/projects/00/44/20/001/products/2019e-iseult-gillespie-the-tempest-001-fallback-066b2be796f80d75ecfc1b954f6c78aa-1200k.mp4,british and australian,3,5,???,female,animation
Ellen,623,Joshua Silver,https://www.ted.com/talks/joshua_silver_adjustable_liquid_filled_eyeglasses,https://py.tedcdn.com/consus/projects/00/13/03/009/products/2009g-joshua-silver-009-fallback-749beb052e7be63f6bd73a5114fc07da-1200k.mp4,british and australian,3,5,white/european,male,
Ellen,23845,Cameron Paterson,https://www.ted.com/talks/cameron_paterson_the_infamous_and_ingenious_ho_chi_minh_trail,https://py.tedcdn.com/consus/projects/00/41/54/013/products/2012e-cameron-paterson-ho-chi-minh-trail-013-fallback-6dbc076c60b78e1ef7e6bee17e621960-1200k.mp4,british and australian,4,5,???,male,animation
Ellen,67384,Soraya Field Fiorio,https://www.ted.com/talks/soraya_field_fiorio_the_rise_and_fall_of_history_s_first_empire,https://py.tedcdn.com/consus/projects/00/51/23/001/products/2020e-soraya-field-fiorio-historys-first-empire-001-fallback-10edb8d0fd3559016887b651d626ce12-1200k.mp4,us american,5,5,???,female,animation
Ellen,364,James Burchfield,https://www.ted.com/talks/james_burchfield_playing_invisible_turntables,https://py.tedcdn.com/consus/projects/00/07/99/003/products/2003-james-burchfield-003-fallback-bdebd444826a23dc951ccfefd79c657b-1200k.mp4,us american,5,5,white/european,male,
Ellen,2093,Lord Nicholas Stern,https://www.ted.com/talks/lord_nicholas_stern_the_state_of_the_climate_and_what_we_might_do_about_it,https://py.tedcdn.com/consus/projects/00/02/47/005/products/2014-nicholas-stern-005-fallback-bb8de299ab898e13aec4807b0e043573-1200k.mp4,british and australian,3,5,white/european,male,
Ellen,622,Cary Fowler,https://www.ted.com/talks/cary_fowler_one_seed_at_a_time_protecting_the_future_of_food,https://py.tedcdn.com/consus/projects/00/09/06/005/products/2009g-cary-fowler-005-fallback-1e9547b923d967f8d7d78df1e7506031-1200k.mp4,us american,5,5,white/european,male,
Ellen,31,Thom Mayne,https://www.ted.com/talks/thom_mayne_how_architecture_can_connect_us,https://py.tedcdn.com/consus/projects/00/17/15/007/products/2005-thom-mayne-007-fallback-73d80efb25d5c994210b6c0154a1c63d-1200k.mp4,us american,5,5,white/european,male,
Ellen,1083,Ahn Trio,https://www.ted.com/talks/ahn_trio_a_modern_take_on_piano_violin_cello,https://py.tedcdn.com/consus/projects/00/20/78/006/products/2010w-ahn-trio-006-fallback-28fed0f02040634dace0c1507a2bcb63-1200k.mp4,N/A,N/A,N/A,east asian,three females,speakers are playing instruments the whole time and not speaking
Ellen,24425,Carlos Reif,https://www.ted.com/talks/carlos_reif_why_do_we_kiss_under_mistletoe,https://py.tedcdn.com/consus/projects/00/55/44/001/products/2016e-carlos-reif-mistletoe-001-fallback-888efccfb26fae7ab660a6fa0047789e-1200k.mp4,us american,5,5,???,male,animation
Ellen,1362,Garth Lenz,https://www.ted.com/talks/garth_lenz_the_true_cost_of_oil,https://py.tedcdn.com/consus/projects/00/38/42/001/products/2011x-garth-lenz-001-fallback-6182b7f7a17478dc5fa9cbddadf314b1-1200k.mp4,us american,5,5,white/european,male,
Ellen,2306,Matt Kenyon,https://www.ted.com/talks/matt_kenyon_a_secret_memorial_for_civilian_casualties,https://py.tedcdn.com/consus/projects/00/02/00/010/products/2015-matt-kenyon-010-fallback-327eeabef7f4fc153fe44c8692b1c772-1200k.mp4,us american,4,5,white/european,male,
Ellen,1264,Martin Hanczyc,https://www.ted.com/talks/martin_hanczyc_the_line_between_life_and_not_life,https://py.tedcdn.com/consus/projects/00/19/85/004/products/2010s-martin-hanczyc-004-fallback-bb0f13852f96cc5a693eb04fb5f97494-1200k.mp4,us american,3,4,white/european,male,
Ellen,228,Alan Kay,https://www.ted.com/talks/alan_kay_a_powerful_idea_about_ideas,https://py.tedcdn.com/consus/projects/00/10/36/003/products/2007-alan-kay-003-fallback-7ec44587b14d219f4b03f4fcb420c32a-1200k.mp4,us american,5,5,white/european,male,
Ellen,287,Nellie McKay,https://www.ted.com/talks/nellie_mckay_clonie,https://py.tedcdn.com/consus/projects/00/11/26/006/products/2008-nellie-mckay-clonie-006-fallback-091aed32f79333814a990af6a459d64c-1200k.mp4,british and australian,3,4,white/european,female,speaker is singing 
Ellen,777,Raghava KK,https://www.ted.com/talks/raghava_kk_my_5_lives_as_an_artist,https://py.tedcdn.com/consus/projects/00/16/54/009/products/2010-raghava-kk-009-fallback-0d20bdd43a595842048b8fc4c32e1bc4-1200k.mp4,south asian,3,5,south asian,male,
Ellen,629,Lewis Pugh,https://www.ted.com/talks/lewis_pugh_how_i_swam_the_north_pole,https://py.tedcdn.com/consus/projects/00/12/29/010/products/2009g-lewis-pugh-010-fallback-9355d67dce67f1e9099669cc701fd949-1200k.mp4,british and australian,3,5,white/european,male,
Ellen,1825,Benjamin Barber,https://www.ted.com/talks/benjamin_barber_why_mayors_should_rule_the_world,https://py.tedcdn.com/consus/projects/00/14/67/009/products/2013g-benjamin-barber-009-fallback-8b37a764fb4794371aef4cf1d689fdd1-1200k.mp4,us american,5,5,white/european,male,
Ellen,518,Matthew Childs,https://www.ted.com/talks/matthew_childs_9_life_lessons_from_rock_climbing,https://py.tedcdn.com/consus/projects/00/08/18/006/products/2009u-matthew-childs-006-fallback-ba95f21f6c28eef657916e542482a318-1200k.mp4,us american,5,5,white/european,male,
Ellen,959,Caroline Phillips,https://www.ted.com/talks/caroline_phillips_hurdy_gurdy_for_beginners,https://py.tedcdn.com/consus/projects/00/17/78/006/products/2010g-caroline-phillips-006-fallback-76122ac37cc7a570ab99d093e72c4dda-1200k.mp4,us american,5,5,white/european,female,
Ellen,1802,Peter van Manen,https://www.ted.com/talks/peter_van_manen_better_baby_care_thanks_to_formula_1,https://py.tedcdn.com/consus/projects/00/21/50/003/products/2013-peter-van-manen-003-fallback-abdfeca8cb1b04c231b634b53e45315d-1200k.mp4,british and australian,3,5,white/european,male,
Ellen,1297,Yoav Medan,https://www.ted.com/talks/yoav_medan_ultrasound_surgery_healing_without_cuts,https://py.tedcdn.com/consus/projects/00/11/31/007/products/2011p-yoav-medan-007-fallback-74409964662c0d96dd368cdb0d8546e9-1200k.mp4,middle eastern,3,3,white/european,male,speaker implies he's from israel
Ellen,23980,Amanda Mattes,https://www.ted.com/talks/amanda_mattes_kabuki_the_people_s_dramatic_art,https://py.tedcdn.com/consus/projects/00/42/01/009/products/2013e-amanda-mattes-kabuki-009-fallback-f5f325fd61ba11f771c03600587a913b-1200k.mp4,us american,5,5,???,male,animation
Ellen,223,Raspyni Brothers,https://www.ted.com/talks/raspyni_brothers_juggle_and_jest,https://py.tedcdn.com/consus/projects/00/19/40/004/products/2002-raspyni-brothers-004-fallback-a8723193f99ab6323a87f1ce08d83f60-1200k.mp4,us american,5,5,white/european,two males,two speakers
Ellen,24203,Prateek Singh,https://www.ted.com/talks/prateek_singh_what_causes_economic_bubbles,https://py.tedcdn.com/consus/projects/00/47/47/001/products/2015e-prateek-singh-tulip-mania-001-fallback-65bff294cfc67e342b3783463c1098c3-1200k.mp4,us american,5,5,???,male,animation
Ellen,1049,Jody Williams,https://www.ted.com/talks/jody_williams_a_realistic_vision_for_world_peace,https://py.tedcdn.com/consus/projects/00/14/13/004/products/2010w-jody-williams-004-fallback-eb89ea741ec4f9c38b2a3ffb9671dd27-1200k.mp4,us american,5,5,white/european,female,
Ellen,2047,Shih Chieh Huang,https://www.ted.com/talks/shih_chieh_huang_sculptures_that_d_be_at_home_in_the_deep_sea,https://py.tedcdn.com/consus/projects/00/16/32/004/products/2014u-shih-chieh-huang-004-fallback-adadfa43c609a49e5bad903c41ce85d0-1200k.mp4,us american,5,5,east asian,male,speaker states he grew up in taiwan
Ellen,791,Ken Kamler,https://www.ted.com/talks/ken_kamler_medical_miracle_on_everest,https://py.tedcdn.com/consus/projects/00/10/32/006/products/2009p-ken-kamler-006-fallback-5e7d8ba0e09944fe0925276ab3954ffe-1200k.mp4,us american,5,5,white/european,male,
Ellen,475,Willie Smits,https://www.ted.com/talks/willie_smits_how_to_restore_a_rainforest,https://py.tedcdn.com/consus/projects/00/18/64/013/products/2009-willie-smits-013-fallback-d468b4dc46bbe74f0ad143f3f2ef4f3d-1200k.mp4,british and australian,3,5,white/european,male,
Ellen,916,Ethan Zuckerman,https://www.ted.com/talks/ethan_zuckerman_listening_to_global_voices,https://py.tedcdn.com/consus/projects/00/03/89/004/products/2010-ethan-zuckerman-004-fallback-61d86d8fd1503503367106bdd55bbbe5-1200k.mp4,us american,5,5,white/european,male,
Ellen,932,Peter Molyneux,https://www.ted.com/talks/peter_molyneux_meet_milo_the_virtual_boy,https://py.tedcdn.com/consus/projects/00/03/50/010/products/2010-peter-molyneux-010-fallback-eb767ef54020a0f64985888b9842b7b4-1200k.mp4,british and australian,3,5,white/european,male,
Ellen,761,David Agus,https://www.ted.com/talks/david_agus_a_new_strategy_in_the_war_on_cancer,https://py.tedcdn.com/consus/projects/00/07/01/009/products/2009p-david-agus-009-fallback-e413b5ee46fda972d6d8670ac359ce7a-1200k.mp4,us american,5,5,white/european,male,
Ellen,1078,Madeleine Albright,https://www.ted.com/talks/madeleine_albright_on_being_a_woman_and_a_diplomat,https://py.tedcdn.com/consus/projects/00/07/08/003/products/2010w-madeleine-albright-003-fallback-e30c93539e527a42cd200f8a72ad1c13-1200k.mp4,us american,5,5,white/european,two females,two speakers
Ellen,221,George Dyson,https://www.ted.com/talks/george_dyson_the_story_of_project_orion,https://py.tedcdn.com/consus/projects/00/22/95/005/products/2002-george-dyson-005-fallback-ccddef03fa39ebb29a69cd7d69c54893-1200k.mp4,us american,5,5,white/european,male,
Ellen,36214,Jordana Moore Saggese,https://www.ted.com/talks/jordana_moore_saggese_the_chaotic_brilliance_of_artist_jean_michel_basquiat,https://py.tedcdn.com/consus/projects/00/44/38/001/products/2019e-jordana-moore-saggese-basquiat-001-fallback-8a6184a5c71e27e0d71aa74a83d4a27e-1200k.mp4,us american,5,5,???,female,animation
Ellen,1065,Dale Dougherty,https://www.ted.com/talks/dale_dougherty_we_are_makers,https://py.tedcdn.com/consus/projects/00/20/94/005/products/2011s-dale-dougherty-005-fallback-9a55baea8fac7680fbcdfbb939ca2fa8-1200k.mp4,us american,5,5,white/european,male,
Ellen,65066,Matt Walker,https://www.ted.com/talks/matt_walker_how_much_sleep_do_you_really_need,https://py.tedcdn.com/consus/projects/00/48/04/007/products/sleepingwithsciences001e007_2020v-007-fallback-8975b439b6489a3fa42d810659c075d9-1200k.mp4,british and australian,3,5,white/european,male,
Ellen,1162,Damon Horowitz,https://www.ted.com/talks/damon_horowitz_we_need_a_moral_operating_system,https://py.tedcdn.com/consus/projects/00/38/27/003/products/2011x-damon-horowitz-003-fallback-530a5fb657a6b3b9f848847c548cb85a-1200k.mp4,us american,5,5,white/european,male,
Ellen,2202,Jon Gosier,https://www.ted.com/talks/jon_gosier_the_problem_with_trickle_down_techonomics,https://py.tedcdn.com/consus/projects/00/01/80/006/products/2014-jon-gosier-006-fallback-86520be30e1d45e73fed8f4df636cc13-1200k.mp4,us american,5,5,black/african american,male,
Ellen,1840,Gary Slutkin,https://www.ted.com/talks/gary_slutkin_let_s_treat_violence_like_a_contagious_disease,https://py.tedcdn.com/consus/projects/00/18/60/003/products/2013p-gary-slutkin-003-fallback-6140bd12635804404727f707ec03f9bd-1200k.mp4,us american,5,5,white/european,male,
Ellen,2430,Gregory Heyworth,https://www.ted.com/talks/gregory_heyworth_how_i_m_discovering_the_secrets_of_ancient_texts,https://py.tedcdn.com/consus/projects/00/25/72/013/products/2015x-gregory-heyworth-013-fallback-09ff8e50ec16b63c08a059b5385b1f6a-1200k.mp4,british and australian,4,4,white/european,male,
Ellen,914,Carl Safina,https://www.ted.com/talks/carl_safina_the_oil_spill_s_unseen_villains_and_victims,https://py.tedcdn.com/consus/projects/00/18/26/009/products/2010x-carl-safina-009-fallback-86456d0b1b9a7f40ec4a1d3467adc56c-1200k.mp4,us american,5,5,white/european,male,
Ellen,82797,Jeff Dean,https://www.ted.com/talks/jeff_dean_ai_isn_t_as_smart_as_you_think_but_it_could_be,https://py.tedcdn.com/consus/projects/00/56/58/005/products/2021-jeff-dean-005-fallback-4fdf8703153dcca3c69e7a567f4148db-1200k.mp4,us american,5,5,white/european,male,
Ellen,2098,Gail Reed,https://www.ted.com/talks/gail_reed_where_to_train_the_world_s_doctors_cuba,https://py.tedcdn.com/consus/projects/00/25/19/007/products/2014p-gail-reed-007-fallback-b206b427cdddba27f375511aa30bddba-1200k.mp4,us american,5,5,white/european,female,
Ellen,59,Bono,https://www.ted.com/talks/bono_my_wish_three_actions_for_africa,https://py.tedcdn.com/consus/projects/00/07/71/001/products/2005-bono-001-fallback-566ee69cd8c808919ba2a38b0707311b-1200k.mp4,british and australian,4,5,white/european,male,
